SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents,DebtRatio_Flag,TotalPastDue,IncomePerDependent,HighDebtRatio,DebtRatio_log,HasAnyLatePayment,AgeGroup_25-34,AgeGroup_35-44,AgeGroup_45-54,AgeGroup_55-64,AgeGroup_65+
0,53,0,0.174487,0,0,12808.0,2,0,0,4269.333333333333,0,0.16083145651576952,0,False,False,True,False,False
0,45,1,0.222472,0,0,15583.0,2,0,1,5194.333333333333,0,0.20087503821911148,1,False,True,False,False,False
0,41,0,0.271867,0,0,4435.0,0,0,0,4435.0,0,0.2404858997027512,0,False,True,False,False,False
0,58,0,0.155035,0,0,13583.0,0,0,0,13583.0,0,0.14413064654493235,0,False,False,False,True,False
0,64,0,0.307817,0,0,4950.0,0,0,0,4950.0,0,0.2683593349900531,0,False,False,False,True,False
0,52,0,0.450851,0,0,7700.0,0,0,0,7700.0,1,0.37215028082778134,0,False,False,True,False,False
0,62,0,0.232447,0,0,12290.0,1,0,0,6145.0,0,0.2090016239816968,0,False,False,False,True,False
1,39,0,0.534687,0,0,9945.0,3,0,0,2486.25,1,0.4283264514521474,0,False,True,False,False,False
0,41,0,0.911218,0,0,5000.0,0,0,0,5000.0,1,0.6477407351517089,0,False,True,False,False,False
0,66,0,0.201965,0,0,13333.0,0,0,0,13333.0,0,0.1839577175526354,0,False,False,False,False,True
1,28,3,0.14817,0,0,5000.0,0,0,3,5000.0,0,0.13816937055777057,1,True,False,False,False,False
0,93,0,1974.0,0,0,5166.0,0,1,0,5166.0,1,7.5883236773352225,0,False,False,False,False,True
1,36,0,4.0,1,0,5166.0,0,0,1,5166.0,1,1.6094379124341003,1,False,True,False,False,False
0,49,0,0.14817,0,0,5000.0,0,0,0,5000.0,0,0.13816937055777057,0,False,False,True,False,False
0,55,0,0.370481,0,0,6666.0,0,0,0,6666.0,0,0.31516177311115584,0,False,False,True,False,False
0,59,0,0.232468,0,0,7200.0,2,0,0,2400.0,0,0.2090186631088071,0,False,False,False,True,False
0,42,0,0.0,0,0,5871.0,3,0,0,1467.75,0,0.0,0,False,True,False,False,False
0,42,1,0.688616,0,0,6666.0,1,0,1,3333.0,1,0.5239092585133585,1,False,True,False,False,False
1,56,2,1.011595,3,1,2500.0,2,0,6,833.3333333333334,1,0.6989279397289686,1,False,False,False,True,False
0,91,0,0.000366,0,0,5461.0,0,0,0,5461.0,0,0.00036593303833814725,0,False,False,False,False,True
0,33,0,0.252226,0,0,7750.0,1,0,0,3875.0,0,0.22492276756983232,0,True,False,False,False,False
0,52,0,2199.0,0,0,5166.0,0,1,0,5166.0,1,7.696212639346407,0,False,False,True,False,False
0,27,0,0.012346,0,0,1700.0,1,0,0,850.0,0,0.012270409664934812,0,True,False,False,False,False
1,60,4,0.375386,0,1,6800.0,1,0,5,3400.0,1,0.318734418994734,1,False,False,False,True,False
0,32,0,0.488919,0,0,6000.0,1,0,0,3000.0,1,0.3980503532967434,0,True,False,False,False,False
0,42,0,0.130282,0,0,4850.0,3,0,0,1212.5,0,0.12246715911207444,0,False,True,False,False,False
1,58,2,2018.0,0,1,5166.0,0,1,3,5166.0,1,7.610357618312838,1,False,False,False,True,False
0,44,0,0.420732,0,0,8710.0,2,0,0,2903.3333333333335,1,0.3511722317500646,0,False,True,False,False,False
0,56,0,0.210929,0,0,5617.0,1,0,0,2808.5,0,0.19138783362015496,0,False,False,False,True,False
1,44,0,1255.0,0,0,5166.0,2,1,0,1722.0,1,7.135687347028144,0,False,True,False,False,False
0,48,0,0.345813,0,0,11618.0,3,0,0,2904.5,0,0.2969982914073997,0,False,False,True,False,False
1,63,1,1635.0,2,3,5166.0,0,1,6,5166.0,1,7.400009517162692,1,False,False,False,True,False
0,51,0,0.129929,0,0,16000.0,5,0,0,2666.6666666666665,0,0.12215479889183821,0,False,False,True,False,False
1,34,1,0.132082,0,2,8100.0,0,0,3,8100.0,0,0.12405841532001836,1,True,False,False,False,False
1,52,2,1.366255,0,0,1700.0,0,0,2,1700.0,1,0.8613085365872349,1,False,False,True,False,False
0,53,0,0.600174,0,0,2300.0,1,0,0,1150.0,1,0.47011237333288297,0,False,False,True,False,False
0,47,0,0.013446,0,0,5800.0,0,0,0,5800.0,0,0.01335640478004073,0,False,False,True,False,False
0,31,0,0.387435,0,0,2100.0,0,0,0,2100.0,1,0.32745671869425785,0,True,False,False,False,False
1,38,1,0.012568,7,1,3500.0,0,0,9,3500.0,0,0.01248967823721932,1,False,True,False,False,False
0,31,0,0.413529,0,0,4833.0,0,0,0,4833.0,1,0.3460894143895805,0,True,False,False,False,False
1,35,1,0.171957,3,0,4000.0,0,0,4,4000.0,0,0.15867500106195243,1,True,False,False,False,False
0,60,1,0.033311,0,0,1500.0,0,0,1,1500.0,0,0.032768209686202907,1,False,False,False,True,False
1,52,3,0.789303,0,2,4000.0,2,0,5,1333.3333333333333,1,0.5818261585475939,1,False,False,True,False,False
1,91,0,0.297576,4,1,4166.0,1,0,5,2083.0,0,0.2604979085236238,1,False,False,False,False,True
1,40,2,0.189305,0,1,16529.599999999977,3,0,3,4132.399999999994,0,0.17336910289592902,1,False,True,False,False,False
0,61,0,2106.0,0,0,5166.0,1,1,0,2583.0,1,7.653020413804189,0,False,False,False,True,False
0,64,0,2105.0,0,0,5166.0,0,1,0,5166.0,1,7.652545692693921,0,False,False,False,True,False
0,53,0,0.160037,2,0,3217.0,0,0,2,3217.0,0,0.14845190116131324,1,False,False,True,False,False
1,36,0,0.370746,1,0,1380.0,2,0,1,460.0,0,0.3153551171872397,1,False,True,False,False,False
0,57,0,20.0,0,0,5166.0,0,1,0,5166.0,1,3.044522437723423,0,False,False,False,True,False
0,65,0,0.368926,0,0,5000.0,0,0,0,5000.0,0,0.31402649079128475,0,False,False,False,True,False
0,46,0,0.107945,0,0,16529.599999999977,2,0,0,5509.866666666659,0,0.102506948103867,0,False,False,True,False,False
0,37,0,0.180916,0,0,7052.0,0,0,0,7052.0,0,0.1662904085213721,0,False,True,False,False,False
0,48,0,0.327808,0,0,11100.0,0,0,0,11100.0,0,0.28352946228853726,0,False,False,True,False,False
0,42,1,0.014641,2,0,2048.0,2,0,3,682.6666666666666,0,0.014534855347788492,1,False,True,False,False,False
1,24,0,0.233901,2,0,1350.0,0,0,2,1350.0,0,0.21018069536046982,1,False,False,False,False,False
0,45,0,0.362386,0,0,7927.0,2,0,0,2642.3333333333335,0,0.3092375743299848,0,False,True,False,False,False
0,79,0,0.941731,0,0,3500.0,0,0,0,3500.0,1,0.6635798432819776,0,False,False,False,False,True
1,32,0,0.012254,0,0,3100.0,0,0,0,3100.0,0,0.01217952751531185,0,True,False,False,False,False
1,45,0,0.126406,0,0,10758.0,1,0,0,5379.0,0,0.1190320331119995,0,False,True,False,False,False
1,24,0,571.0,0,0,5166.0,0,1,0,5166.0,1,6.349138991379798,0,False,False,False,False,False
0,33,0,0.44876,1,0,5200.0,2,0,1,1733.3333333333333,1,0.3707080181501593,1,True,False,False,False,False
0,55,0,0.745736,0,0,5100.0,1,0,0,2550.0,1,0.5571762432359815,0,False,False,True,False,False
0,73,0,0.277129,0,0,2395.0,0,0,0,2395.0,0,0.24461458995938978,0,False,False,False,False,True
1,30,0,360.0,0,0,5166.0,0,1,0,5166.0,1,5.8888779583328805,0,True,False,False,False,False
1,28,1,139.0,1,1,5166.0,1,1,3,2583.0,1,4.941642422609304,1,True,False,False,False,False
0,36,0,0.310078,0,0,8900.0,0,0,0,8900.0,0,0.2700866774252394,0,False,True,False,False,False
0,42,0,0.0002,0,0,5000.0,0,0,0,5000.0,0,0.00019998000266626675,0,False,True,False,False,False
1,41,0,0.234379,0,0,3600.0,2,0,0,1200.0,0,0.2105680096084283,0,False,True,False,False,False
0,64,0,0.400793,0,0,5800.0,1,0,0,2900.0,1,0.3370385048325304,0,False,False,False,True,False
0,65,0,0.577887,0,0,5507.0,0,0,0,5507.0,1,0.45608661022714425,0,False,False,False,True,False
1,27,0,0.01452,0,0,1583.0,1,0,0,791.5,0,0.014415594234310146,0,True,False,False,False,False
1,41,0,0.5608,0,1,1800.0,0,0,1,1800.0,1,0.4451985103267644,1,False,True,False,False,False
0,81,0,144.0,0,0,5166.0,0,1,0,5166.0,1,4.976733742420574,0,False,False,False,False,True
1,42,0,0.887868,0,0,6750.0,2,0,0,2250.0,1,0.6354481500248863,0,False,True,False,False,False
0,42,0,0.316537,0,0,7600.0,2,0,0,2533.3333333333335,0,0.27500480438268926,0,False,True,False,False,False
0,76,0,0.001463,0,0,2050.0,0,0,0,2050.0,0,0.0014619308581426598,0,False,False,False,False,True
1,47,2,0.268179,0,0,8333.0,1,0,2,4166.5,0,0.23758201324431272,1,False,False,True,False,False
0,60,0,0.208316,0,0,12000.0,1,0,0,6000.0,0,0.1892276547080542,0,False,False,False,True,False
0,50,0,0.359945,0,0,6550.0,3,0,0,1637.5,0,0.30744425775372364,0,False,False,True,False,False
1,44,0,0.725103,0,0,7500.0,5,0,0,1250.0,1,0.5452867588456709,0,False,True,False,False,False
0,44,0,1.133167,0,0,2800.0,0,0,0,2800.0,1,0.7576077299077955,0,False,True,False,False,False
0,57,0,0.362694,0,0,7333.0,1,0,0,3666.5,0,0.3094636227405353,0,False,False,False,True,False
1,31,1,0.701008,0,1,2280.0,0,0,2,2280.0,1,0.5312210165184793,1,True,False,False,False,False
1,32,3,0.198423,0,0,5200.0,0,0,3,5200.0,0,0.18100652585299076,1,True,False,False,False,False
0,48,0,0.158289,0,0,3600.0,3,0,0,900.0,0,0.14694391623490627,0,False,False,True,False,False
1,63,0,1363.0,0,0,5166.0,0,1,0,5166.0,1,7.218176838403408,0,False,False,False,True,False
0,56,0,0.004061,0,0,3200.0,0,0,0,3200.0,0,0.004052776396018933,0,False,False,False,True,False
0,49,0,0.332104,0,0,10300.0,5,0,0,1716.6666666666667,0,0.286759647148341,0,False,False,True,False,False
0,50,0,0.546273,0,0,6666.0,2,0,0,2222.0,1,0.43584751931078064,0,False,False,True,False,False
1,27,0,0.470726,2,1,1280.0,0,0,3,1280.0,1,0.38575615642428746,1,True,False,False,False,False
0,38,0,0.153342,0,0,9305.0,1,0,0,4652.5,0,0.1426638148241569,0,False,True,False,False,False
1,73,2,0.666941,2,1,6082.0,0,0,5,6082.0,1,0.510990210220897,1,False,False,False,False,True
0,50,0,0.001477,0,0,5416.0,0,0,0,5416.0,0,0.0014759103083510812,0,False,False,True,False,False
1,47,1,0.276966,0,0,6498.0,6,0,1,928.2857142857143,0,0.2444869517938389,1,False,False,True,False,False
0,76,0,0.041531,0,0,3683.0,0,0,0,3683.0,0,0.04069174603828986,0,False,False,False,False,True
1,58,2,0.471961,4,0,2870.0,0,0,6,2870.0,1,0.3865955253904799,1,False,False,False,True,False
1,28,0,0.0,1,0,2108.0,0,0,1,2108.0,0,0.0,1,True,False,False,False,False
0,67,0,0.156926,0,0,16529.599999999977,2,0,0,5509.866666666659,0,0.1457664876527099,0,False,False,False,False,True
1,63,3,1.196388,1,2,3487.0,0,0,6,3487.0,1,0.7868141929219518,1,False,False,False,True,False
1,62,0,0.387444,0,1,15800.0,0,0,1,15800.0,1,0.3274632054635909,1,False,False,False,True,False
0,64,0,0.432814,0,0,3400.0,0,0,0,3400.0,1,0.35964034279423857,0,False,False,False,True,False
0,75,0,0.273337,0,0,1788.0,0,0,0,1788.0,0,0.24164101352737996,0,False,False,False,False,True
0,76,0,0.209368,0,0,3180.0,0,0,0,3180.0,0,0.1900979091055633,0,False,False,False,False,True
0,46,0,0.275718,0,0,3100.0,0,0,0,3100.0,0,0.24350915736301043,0,False,False,True,False,False
0,47,1,1473.0,0,0,0.0,2,1,1,0.0,1,7.295735072749282,1,False,False,True,False,False
0,57,0,0.284243,0,0,4562.0,0,0,0,4562.0,0,0.2501694396982537,0,False,False,False,True,False
0,62,0,0.560578,0,0,2698.0,0,0,0,2698.0,1,0.4450562654590333,0,False,False,False,True,False
0,42,0,0.350423,0,0,4251.0,3,0,0,1062.75,0,0.3004178767050342,0,False,True,False,False,False
0,27,0,0.156273,0,0,4088.0,0,0,0,4088.0,0,0.14520190153854873,0,True,False,False,False,False
0,52,2,0.697803,0,0,7600.0,2,0,2,2533.3333333333335,1,0.5293350623127479,1,False,False,True,False,False
0,67,0,1429.0,0,0,5166.0,0,1,0,5166.0,1,7.265429723253953,0,False,False,False,False,True
1,67,4,0.605429,0,0,8583.0,0,0,4,8583.0,1,0.47339101058607236,1,False,False,False,False,True
0,42,0,0.303671,0,0,7326.0,0,0,0,7326.0,0,0.26518413105781,0,False,True,False,False,False
0,86,0,0.067606,0,0,8800.0,0,0,0,8800.0,0,0.06541875861486729,0,False,False,False,False,True
0,46,2,0.768369,1,0,3660.0,2,0,3,1220.0,1,0.5700576528457044,1,False,False,True,False,False
0,50,1,0.268556,0,0,16529.599999999977,4,0,1,3305.9199999999955,0,0.23787924571264354,1,False,False,True,False,False
1,44,2,0.569692,0,0,11600.0,4,0,2,2320.0,1,0.4508794217707792,1,False,True,False,False,False
1,23,1,1092.0,0,0,5166.0,0,1,1,5166.0,1,6.996681488176539,1,False,False,False,False,False
1,36,1,0.25702,0,0,2100.0,1,0,1,1050.0,0,0.22874384038049916,1,False,True,False,False,False
0,68,0,0.684113,0,0,7049.0,1,0,0,3524.5,1,0.5212390157066544,0,False,False,False,False,True
0,54,0,0.15829,0,1,16529.599999999977,0,0,1,16529.599999999977,0,0.1469447795769291,1,False,False,True,False,False
0,35,0,1740.0,0,0,5166.0,0,1,0,5166.0,1,7.462214939768189,0,True,False,False,False,False
0,53,0,0.190418,0,0,11500.0,2,0,0,3833.3333333333335,0,0.17430450595011163,0,False,False,True,False,False
0,30,0,1559.0,0,0,0.0,0,1,0,0.0,1,7.352441100243583,0,True,False,False,False,False
1,69,0,0.204829,0,0,1200.0,0,0,0,1200.0,0,0.18633764815893117,0,False,False,False,False,True
0,63,0,0.469368,0,0,6218.0,1,0,0,3109.0,1,0.3848323763706069,0,False,False,False,True,False
0,71,0,0.958535,0,0,5377.0,1,0,0,2688.5,1,0.6721967447835725,0,False,False,False,False,True
0,24,0,33.0,0,0,5166.0,0,1,0,5166.0,1,3.5263605246161616,0,False,False,False,False,False
0,61,0,0.597862,0,0,10289.0,0,0,0,10289.0,1,0.4686664856675864,0,False,False,False,True,False
0,45,1,0.279903,0,0,10667.0,1,0,1,5333.5,0,0.2467842938099818,1,False,True,False,False,False
0,64,0,0.607798,0,0,5667.0,1,0,0,2833.5,1,0.4748655409751368,0,False,False,False,True,False
0,52,0,0.101975,0,0,4000.0,1,0,0,2000.0,0,0.09710402444798262,0,False,False,True,False,False
0,61,0,0.180371,0,0,7600.0,0,0,0,7600.0,0,0.16582879584178029,0,False,False,False,True,False
0,49,1,0.367131,0,0,10118.0,0,0,1,10118.0,0,0.3127143834356803,1,False,False,True,False,False
0,58,0,0.12569,0,0,11225.0,4,0,0,2245.0,0,0.1183961809777,0,False,False,False,True,False
0,53,0,239.0,0,0,5166.0,0,1,0,5166.0,1,5.480638923341991,0,False,False,True,False,False
0,54,0,0.704658,0,0,11291.0,1,0,0,5645.5,1,0.5333645041050515,0,False,False,True,False,False
0,81,0,1.0,0,0,5166.0,0,0,0,5166.0,1,0.6931471805599453,0,False,False,False,False,True
0,28,1,0.285063,0,0,3949.0,0,0,1,3949.0,0,0.2508077443827415,1,True,False,False,False,False
0,61,0,0.235227,0,0,8731.0,0,0,0,8731.0,0,0.21125475885776457,0,False,False,False,True,False
0,40,0,0.211847,0,0,5300.0,0,0,0,5300.0,0,0.19214564205472087,0,False,True,False,False,False
1,84,0,448.0,0,0,5166.0,0,1,0,5166.0,1,6.1070228877422545,0,False,False,False,False,True
0,41,0,1.470529,0,0,1000.0,0,0,0,1000.0,1,0.9044322977492426,0,False,True,False,False,False
1,58,0,0.527493,0,0,3800.0,3,0,0,950.0,1,0.4236278294017218,0,False,False,False,True,False
0,57,0,0.656558,0,0,7913.0,1,0,0,3956.5,1,0.5047419557277077,0,False,False,False,True,False
0,39,0,1.615617,0,0,2650.0,4,0,0,530.0,1,0.9615000161486124,0,False,True,False,False,False
1,50,2,0.304691,0,2,11916.0,2,0,4,3972.0,0,0.2659662311282702,1,False,False,True,False,False
0,66,0,0.224028,0,0,13167.0,0,0,0,13167.0,0,0.2021470596454803,0,False,False,False,False,True
0,58,0,0.441991,0,0,4800.0,0,0,0,4800.0,1,0.3660247975117961,0,False,False,False,True,False
0,49,0,2363.0,0,0,5166.0,0,1,0,5166.0,1,7.768110378525988,0,False,False,True,False,False
0,48,0,0.009712,0,0,3500.0,1,0,0,1750.0,0,0.009665141675748739,0,False,False,True,False,False
0,65,0,0.309167,0,0,6675.0,0,0,0,6675.0,0,0.26939105709439204,0,False,False,False,True,False
0,45,0,3496.0,0,0,5166.0,3,1,0,1291.5,1,8.159660737063376,0,False,True,False,False,False
1,29,1,0.04006,2,0,3968.0,1,0,3,1984.0,0,0.03927840379683643,1,True,False,False,False,False
0,27,0,0.250111,0,0,2250.0,0,0,0,2250.0,0,0.22323234737172318,0,True,False,False,False,False
0,49,1,0.758868,0,0,5440.0,1,0,1,2720.0,1,0.5646704203017191,1,False,False,True,False,False
1,47,2,0.837223,1,1,3384.0,3,0,4,846.0,1,0.6082551924418681,1,False,False,True,False,False
0,53,0,0.288996,0,0,5833.0,1,0,0,2916.5,0,0.2538636207714752,0,False,False,True,False,False
0,65,1,0.088186,0,0,16529.599999999977,1,0,1,8264.799999999988,0,0.08451208970481221,1,False,False,False,True,False
1,48,0,0.179691,0,0,6666.0,0,0,0,6666.0,0,0.16525253977832316,0,False,False,True,False,False
0,81,0,0.001031,0,0,9702.0,0,0,0,9702.0,0,0.001030468884522025,0,False,False,False,False,True
0,65,0,0.011761,0,0,3400.0,1,0,0,1700.0,0,0.01169237696578557,0,False,False,False,True,False
1,56,1,288.0,3,0,5166.0,0,1,4,5166.0,1,5.666426688112432,1,False,False,False,True,False
0,59,0,3496.0,0,0,5166.0,0,1,0,5166.0,1,8.159660737063376,0,False,False,False,True,False
0,29,0,0.232384,0,0,2000.0,0,0,0,2000.0,0,0.20895050485830563,0,True,False,False,False,False
0,46,0,940.0,0,0,5166.0,0,1,0,5166.0,1,6.846943139585379,0,False,False,True,False,False
1,53,2,1.270486,3,1,1500.0,2,0,6,500.0,1,0.8199939054941368,1,False,False,True,False,False
1,47,0,0.411818,0,0,5533.0,1,0,0,2766.5,1,0.34487823557921626,0,False,False,True,False,False
1,60,2,0.000384,0,0,2600.0,0,0,2,2600.0,0,0.00038392629086893385,1,False,False,False,True,False
0,59,0,0.2892,0,0,9221.0,0,0,0,9221.0,0,0.25402187095914575,0,False,False,False,True,False
0,51,0,0.663246,0,0,6333.0,1,0,0,3166.5,1,0.5087711147068613,0,False,False,True,False,False
0,62,0,3041.0,0,0,5166.0,0,1,0,5166.0,1,8.020270472819238,0,False,False,False,True,False
0,80,0,0.863729,0,0,2450.0,0,0,0,2450.0,1,0.6225793194276974,0,False,False,False,False,True
0,44,0,0.076757,0,0,6500.0,3,0,0,1625.0,0,0.07395374597576199,0,False,True,False,False,False
0,50,0,0.128051,0,1,5325.0,0,0,1,5325.0,0,0.1204913648197583,1,False,False,True,False,False
0,44,0,0.287986,0,0,6666.0,0,0,0,6666.0,0,0.25307975805787036,0,False,True,False,False,False
1,44,1,794.0,1,0,5166.0,4,1,2,1033.2,1,6.678342114654332,1,False,True,False,False,False
1,75,0,0.248982,0,0,5401.0,0,0,0,5401.0,0,0.22232881951037017,0,False,False,False,False,True
0,40,0,2067.0,2,0,5166.0,2,1,2,1722.0,1,7.63433723562832,1,False,True,False,False,False
0,58,0,0.400902,0,0,16529.599999999977,1,0,0,8264.799999999988,1,0.3371163148725633,0,False,False,False,True,False
1,48,0,0.687894,0,0,8400.0,2,0,0,2800.0,1,0.5234815979934702,0,False,False,True,False,False
1,51,0,0.306192,0,0,2050.0,0,0,0,2050.0,0,0.2671160338313143,0,False,False,True,False,False
0,48,0,256.0,0,0,5166.0,0,1,0,5166.0,1,5.54907608489522,0,False,False,True,False,False
0,50,0,1232.0,0,0,5166.0,0,1,0,5166.0,1,7.117205503164344,0,False,False,True,False,False
0,36,0,0.735397,0,0,3132.0,0,0,0,3132.0,1,0.5512362056676792,0,False,True,False,False,False
0,81,0,0.353176,0,0,2250.0,0,0,0,2250.0,0,0.30245442202962525,0,False,False,False,False,True
1,22,1,37.0,0,0,5166.0,0,1,1,5166.0,1,3.6375861597263857,1,False,False,False,False,False
0,77,0,0.247808,0,0,6500.0,0,0,0,6500.0,0,0.22138841195785633,0,False,False,False,False,True
0,30,0,0.428104,0,0,5500.0,2,0,0,1833.3333333333333,1,0.3563476903971328,0,True,False,False,False,False
0,47,1,1.042054,0,0,2900.0,2,0,1,966.6666666666666,1,0.7139561640549159,1,False,False,True,False,False
0,49,0,0.106737,0,0,8000.0,1,0,0,4000.0,0,0.10141604645767127,0,False,False,True,False,False
1,35,0,0.66012,0,0,3818.0,2,0,0,1272.6666666666667,1,0.5068898889123432,0,True,False,False,False,False
1,67,0,3496.0,0,0,5166.0,0,1,0,5166.0,1,8.159660737063376,0,False,False,False,False,True
1,47,0,0.435282,0,0,6875.0,2,0,0,2291.6666666666665,1,0.3613613455843501,0,False,False,True,False,False
1,54,0,0.477124,0,0,2600.0,0,0,0,2600.0,1,0.39009695398603744,0,False,False,True,False,False
1,58,0,0.0,0,0,16529.599999999977,0,0,0,16529.599999999977,0,0.0,0,False,False,False,True,False
0,49,0,69.0,0,0,5166.0,0,1,0,5166.0,1,4.248495242049359,0,False,False,True,False,False
0,47,0,1522.0,0,0,0.0,1,1,0,0.0,1,7.328437352895162,0,False,False,True,False,False
1,34,0,0.1973,2,0,6000.0,3,0,2,1500.0,0,0.18006902174066086,1,True,False,False,False,False
1,47,0,3424.0,0,0,5166.0,0,1,0,5166.0,1,8.138856750696325,0,False,False,True,False,False
0,52,0,0.157076,0,0,4500.0,1,0,0,2250.0,0,0.1458961331761019,0,False,False,True,False,False
0,75,2,0.232083,1,0,2692.0,1,0,3,1346.0,0,0.2087062329719329,1,False,False,False,False,True
1,70,0,0.374376,0,0,12417.0,0,0,0,12417.0,1,0.31799980993008,0,False,False,False,False,True
1,52,98,89.0,98,98,5166.0,0,1,294,5166.0,1,4.499809670330265,1,False,False,True,False,False
1,59,0,0.109161,0,0,14583.0,3,0,0,3645.75,0,0.10360387366532314,0,False,False,False,True,False
1,34,0,321.0,2,1,5166.0,0,1,3,5166.0,1,5.7745515455444085,1,True,False,False,False,False
0,66,0,0.161043,0,0,4178.0,0,0,0,4178.0,0,0.14931873906693735,0,False,False,False,False,True
1,51,3,0.235344,1,1,4741.0,0,0,5,4741.0,0,0.21134947380429916,1,False,False,True,False,False
0,70,0,0.202889,0,0,4637.0,0,0,0,4637.0,0,0.18472616340878234,0,False,False,False,False,True
1,64,1,0.569519,0,2,2243.0,0,0,3,2243.0,1,0.4507692029927646,1,False,False,False,True,False
1,47,0,0.10207,0,0,11687.0,0,0,0,11687.0,0,0.097190229584501,0,False,False,True,False,False
1,52,0,0.624309,0,0,3800.0,2,0,0,1266.6666666666667,1,0.4850824945762281,0,False,False,True,False,False
0,85,0,2.0,0,0,5166.0,0,0,0,5166.0,1,1.0986122886681096,0,False,False,False,False,True
0,50,2,1.338932,0,0,3333.0,2,0,2,1111.0,1,0.8496944149263362,1,False,False,True,False,False
0,74,0,616.0,0,0,5166.0,0,1,0,5166.0,1,6.424869023905388,0,False,False,False,False,True
0,47,0,1940.0,0,0,5166.0,0,1,0,5166.0,1,7.57095858316901,0,False,False,True,False,False
1,35,3,0.110773,0,0,6580.0,2,0,3,2193.3333333333335,0,0.10505616934918657,1,True,False,False,False,False
1,57,0,0.116913,0,0,6414.0,0,0,0,6414.0,0,0.11056862985584696,0,False,False,False,True,False
0,85,0,0.000939,0,0,6387.0,0,0,0,6387.0,0,0.0009385594152844608,0,False,False,False,False,True
1,46,0,2871.0,0,0,5166.0,0,1,0,5166.0,1,7.962763930168115,0,False,False,True,False,False
0,72,0,0.101042,0,0,4700.0,0,0,0,4700.0,0,0.0962570041519239,0,False,False,False,False,True
0,53,0,0.713096,0,0,3000.0,0,0,0,3000.0,1,0.5383022598032106,0,False,False,True,False,False
0,50,0,106.0,0,0,5166.0,0,1,0,5166.0,1,4.672828834461906,0,False,False,True,False,False
1,30,1,1725.0,0,0,5166.0,0,1,1,5166.0,1,7.453561871643373,1,True,False,False,False,False
0,58,0,0.005759,0,0,9028.0,0,0,0,9028.0,0,0.005742480353583845,0,False,False,False,True,False
1,50,3,0.043936,0,0,5416.0,0,0,3,5416.0,0,0.042998184899368436,1,False,False,True,False,False
0,27,0,150.0,0,0,5166.0,0,1,0,5166.0,1,5.017279836814924,0,True,False,False,False,False
0,34,0,0.049176,0,0,3700.0,0,0,0,3700.0,0,0.04800509417785277,0,True,False,False,False,False
0,81,0,0.018379,0,0,10500.0,0,0,0,10500.0,0,0.018212147467148596,0,False,False,False,False,True
0,60,0,0.359821,0,0,3359.0,0,0,0,3359.0,0,0.30735307343853924,0,False,False,False,True,False
0,54,0,1.67453,0,0,2500.0,2,0,0,833.3333333333334,1,0.9837736639761729,0,False,False,True,False,False
1,38,2,0.31379,0,0,11000.0,0,0,2,11000.0,0,0.27291608993866684,1,False,True,False,False,False
0,56,0,0.254414,0,0,7872.0,0,0,0,7872.0,0,0.22666853126601172,0,False,False,False,True,False
1,33,0,0.616247,0,0,5440.0,2,0,0,1813.3333333333333,1,0.48010679495371567,0,True,False,False,False,False
0,67,0,859.0,0,0,5166.0,2,1,0,1722.0,1,6.756932389247553,0,False,False,False,False,True
0,40,0,0.510478,0,0,6250.0,3,0,0,1562.5,1,0.4124261570248522,0,False,True,False,False,False
1,38,0,140.0,0,0,5166.0,0,1,0,5166.0,1,4.948759890378168,0,False,True,False,False,False
1,25,0,99.0,0,0,5166.0,0,1,0,5166.0,1,4.605170185988092,0,False,False,False,False,False
0,78,0,0.31928,0,0,6000.0,0,0,0,6000.0,0,0.27708613323837755,0,False,False,False,False,True
0,44,0,0.593048,0,0,5695.0,2,0,0,1898.3333333333333,1,0.4656491623006991,0,False,True,False,False,False
0,58,0,0.117511,0,0,12500.0,0,0,0,12500.0,0,0.11110389085758833,0,False,False,False,True,False
1,40,0,0.160262,1,0,3200.0,4,0,1,640.0,0,0.14864584168424172,1,False,True,False,False,False
1,29,98,36.0,98,98,5166.0,0,1,294,5166.0,1,3.6109179126442243,1,True,False,False,False,False
0,34,0,0.148295,0,0,8300.0,0,0,0,8300.0,0,0.13827823352770344,0,True,False,False,False,False
1,51,0,0.687862,0,0,5000.0,0,0,0,5000.0,1,0.523462639277259,0,False,False,True,False,False
0,51,0,0.569635,0,0,4300.0,1,0,0,2150.0,1,0.45084310825517143,0,False,False,True,False,False
0,52,4,0.581808,1,0,5573.0,3,0,5,1393.25,1,0.45856849661978744,1,False,False,True,False,False
0,48,1,0.417144,0,0,11000.0,1,0,1,5500.0,1,0.34864357869275586,1,False,False,True,False,False
1,36,1,0.112067,2,0,5112.0,0,0,3,5112.0,0,0.10622044581188508,1,False,True,False,False,False
1,61,2,0.284522,2,0,2396.0,0,0,4,2396.0,0,0.25038666470801296,1,False,False,False,True,False
0,45,0,0.148053,0,0,4673.0,3,0,0,1168.25,0,0.13806746407908685,0,False,True,False,False,False
1,43,2,0.561815,2,2,1916.0,0,0,6,1916.0,1,0.44584860650304425,1,False,True,False,False,False
0,32,0,0.697638,0,0,5800.0,0,0,0,5800.0,1,0.5292378731699355,0,True,False,False,False,False
